1646038706540|14|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/new_study?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             billOrder         WHERE             id = ?|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             billOrder         WHERE             id = 1
1646226745558|9|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/new_study?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             bill_order         WHERE             id = ?|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             bill_order         WHERE             id = 2
1646228546530|10|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/new_study?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             bill_order         WHERE             id = ?|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             bill_order         WHERE             id = 2
1648820472485|26|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             bill_order         WHERE             id = ?|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             bill_order         WHERE             id = 2
1648820474838|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             bill_order         WHERE             id = ?|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             bill_order         WHERE             id = 2
1648820587378|18|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             bill_order         WHERE             id = ?|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             bill_order         WHERE             id = 2
1648995494227|35|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             bill_order         WHERE             id = ?|SELECT                       id, person_name, id_number, pay_amt, create_by, create_time, update_by, update_time, status, deleted               FROM             bill_order         WHERE             id = 2
1649139700088|14|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account >= ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account >= 'user1'
1649139919213|1|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account >= ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account >= 'user'
1649140075168|1|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account >= ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account >= 'user'
1649140121789|3|statement|connection 4|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649140124577|5|statement|connection 4|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649141746322|10|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649141746345|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649141786242|1|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649141786249|0|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649143077038|1|statement|connection 22|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649143077047|1|statement|connection 22|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649143344681|1|statement|connection 24|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649143344692|4|statement|connection 24|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649143407304|0|statement|connection 24|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649143407307|0|statement|connection 24|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649143442476|12|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649143442507|4|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649143454937|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649143454940|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649143627026|2|statement|connection 1|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649143627035|3|statement|connection 1|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649143646893|1|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649143646901|3|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649143682781|1|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649143682784|0|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649144213228|9|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649144213247|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649144235380|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649144235385|0|statement|connection 0|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649144326335|1|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
1649144326342|0|statement|connection 2|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = ?|SELECT             p.*         FROM             sys_user AS u             LEFT JOIN sys_user_role_relation AS ur ON u.id = ur.user_id             LEFT JOIN sys_role AS r ON r.id = ur.role_id             LEFT JOIN sys_role_permission_relation AS rp ON r.id = rp.role_id             LEFT JOIN sys_permission AS p ON p.id = rp.permission_id         WHERE             u.id = 1
1649144384505|1|statement|connection 3|url jdbc:p6spy:mysql://localhost:3306/study_new?serverTimezone=UTC&useUnicode=true&characterEncoding=UTF-8&useSSL=false|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = ?|SELECT  id,account,user_name,password,last_login_time,enabled,account_non_expired,account_non_locked,credentials_non_expired,create_time,update_time,create_by,update_by  FROM sys_user     WHERE account = 'user1'
